garbage_index,satellite_index,distance
94,118,11660.129160018192
94,119,11808.80597071192
94,120,6415.511983802316
94,121,6816.084791591688
94,122,11295.916111196462
94,123,9009.673112763368
94,124,9590.697271704274
94,125,12024.93016108382
94,126,10737.46379153356
94,127,8589.26422594598
94,128,7835.452962437548
94,129,7327.494592558279
94,130,5232.653391377632
94,131,5104.532426372437
94,132,4996.1043222165445
94,133,5034.145833058988
94,134,5171.893650203287
94,135,6104.898164828674
94,136,7425.332869440369
94,137,12594.243035394022
94,138,5024.599723017488
94,139,4941.181286613329
94,140,4925.739150846196
94,141,5297.265770156094
94,142,5177.836649556342
94,143,7779.798574350754
94,144,9979.031354053099
94,145,6339.740637295798
94,146,8442.606806821695
94,147,8577.473919826722
94,148,7743.69631433927
94,149,6841.762019224118
94,150,7788.340452699853
94,151,6969.032501791999
94,152,8054.336310985077
94,153,8442.492626337476
94,154,8474.208583668236
94,155,9016.0294857393
94,156,8566.822196593985
94,157,9814.198316814605
94,158,9730.020000604043
94,159,9277.758819330853
94,160,9554.266694743794
94,161,10489.102724315773
94,162,11057.540632556496
94,163,10686.777451949036
94,164,10901.395117056063
94,165,11039.323304687396
94,166,13131.901026131833
94,167,13130.56270068618
94,168,12854.76137789934
94,169,13045.062473681412
94,170,12979.189653221938
94,171,13106.336543841895
94,172,12681.825572322057
94,173,12813.40643840156
94,174,13131.191123340443
94,175,13053.406742427145
94,176,13064.430949510146
94,177,11750.015104167884
94,178,10739.270084839196
94,179,12826.663661460781
94,180,13130.45851957395
94,181,12441.951337807783
94,182,11263.247882594502
94,183,8902.020420892308
94,184,10583.636918235514
94,185,12798.072585210557
94,186,13106.489837168407
94,187,5476.760534453258
94,188,8491.998661682726
94,189,5601.511074834729
94,190,4161.903328256928
94,191,6877.4581941427205
94,192,12983.44084564705
94,193,12632.289148873613
94,194,12989.798686910752
94,195,11552.72239396859
94,196,6958.912005470229
94,197,4027.8288412124853
94,198,3958.356004915674
94,199,5408.009391800565
94,200,13388.714247285829
94,201,2986.253199926033
94,202,5000.785590649321
95,0,12968.381735669907
95,1,12565.918597666052
95,2,12085.944489568037
95,3,11509.20656610947
95,4,10900.648822192295
95,5,9540.913584545962
95,6,11450.102248372508
95,7,7535.6360535191625
95,8,7782.075794731616
95,9,8487.98617857342
95,10,10042.364923181338
95,11,7590.969282688779
95,12,8587.309329151238
95,13,7580.439128782991
95,14,7675.593013886404
95,15,8573.912743196695
95,16,9096.75710114412
95,17,8908.030771569069
95,18,12057.62053163327
95,19,12132.746218070535
95,20,12036.72491936423
95,21,12065.887168820203
95,22,7341.978993307521
95,23,11743.622591819716
95,24,9936.232815082212
95,25,11260.70877888323
95,26,10480.238302189202
95,27,8550.628449625854
95,28,11351.6591805488
95,29,12189.754465438862
95,30,9507.253172785244
95,31,4622.165484008733
95,32,4364.12689653948
95,33,10888.788902529654
95,34,4930.343290072068
95,35,9019.526936604649
95,36,3688.505586423237
95,37,10803.864858200339
95,38,12895.46406281505
95,39,11293.77639158531
95,40,12254.490788205803
95,41,11804.124592873173
95,42,11810.04557641057
95,43,9861.423369574699
95,44,3579.7863691360712
95,45,13433.717108388371
95,46,4931.072728992331
95,47,8258.93609479681
95,48,3339.814825391163
95,49,6395.457227369006
95,50,6385.641170103934
95,51,4099.994674675475
95,52,7147.139847026296
95,53,6215.614449103567
95,54,5374.568261478322
95,55,5669.4757895093
95,56,6201.826596800736
95,57,8061.073643771798
95,58,8615.956644194737
95,59,7884.367153457212
95,60,7831.378398305327
95,61,7605.376483310482
95,62,8541.888546518261
95,63,7754.226403589155
95,64,8040.364311826906
95,65,8376.417719313324
95,66,7962.682318525409
95,67,7704.770140262012
95,68,8156.832324636764
95,69,8249.578192248257
95,70,10268.627940366618
95,71,10169.248146685366
95,72,8091.42090750604
95,73,7949.78853120412
95,74,9470.943265197615
95,75,8027.155539627013
95,76,7600.715080816081
95,77,8123.934395878839
95,78,7976.533029161313
95,79,7869.471806956861
95,80,7775.428212043822
95,81,5213.3439886667975
95,82,6782.186202711508
95,83,6745.330650709954
95,84,5778.014634235834
95,85,4559.940706343027
95,86,3773.6511836800723
95,87,4493.5983189106455
95,88,4183.391104055382
95,89,2952.3447375000396
95,90,2865.5855439629745
95,91,2189.5631674493106
95,92,2133.635503221538
95,93,1816.1410418725309
95,94,1817.7159975905984
95,95,7802.674951731935
95,96,3158.621013549544
95,97,2950.0518643290407
95,98,2517.812146469875
95,99,2567.6486936052565
95,100,7626.304352864166
95,101,9068.455554876979
95,102,9249.663972175542
95,103,7763.780721996269
95,104,7115.531434615043
95,105,7441.515196668519
95,106,7542.718821689859
95,107,8602.749597558113
95,108,7700.863157509112
95,109,7076.049975051115
95,110,11057.383079624513
95,111,11081.655545025022
95,112,11080.616315862366
95,113,7183.756821150448
95,114,8275.953585913212
95,115,10487.729687141911
95,116,8839.631656596994
95,117,11166.417483639754
95,118,11009.560596759155
95,119,11291.829835018842
95,120,7285.469769327558
95,121,7423.333139852863
95,122,10889.496996591552
95,123,9149.317199807605
95,124,9461.073591513243
95,125,11430.031864241117
95,126,9996.42907551538
95,127,7542.8662536583715
95,128,6716.812542541606
95,129,6174.142788767195
95,130,4333.036227732309
95,131,4315.425611306276
95,132,4408.436721177274
95,133,4736.735870924715
95,134,5062.707807410565
95,135,6466.278732196748
95,136,8033.051303903833
95,137,12323.36534919245
95,138,4813.567760264405
95,139,4558.5019105078245
95,140,4420.9192360382085
95,141,5336.433413447503
95,142,5127.365802811275
95,143,8424.34105486415
95,144,10685.170163452827
95,145,6774.253204083626
95,146,9130.15076942362
95,147,9271.164818754369
95,148,8384.812676210553
95,149,7373.84708909667
95,150,8433.35506880491
95,151,7521.079903678478
95,152,8719.797686303666
95,153,9129.994730044087
95,154,9163.475117758002
95,155,9722.92841870114
95,156,9259.87672128464
95,157,10523.309559337207
95,158,10440.183054158024
95,159,9988.337617625952
95,160,10265.731830192815
95,161,11178.328882510621
95,162,11713.115189756178
95,163,11366.225549353147
95,164,11567.992671336946
95,165,11696.274968459018
95,166,13240.105555899838
95,167,13258.669355049942
95,168,13206.237922372282
95,169,13294.4097084056
95,170,13271.929662535882
95,171,13138.985220548253
95,172,12444.784959233644
95,173,12633.958461213148
95,174,13229.731108430204
95,175,13022.751092411136
95,176,13044.877860441635
95,177,12260.442766672593
95,178,10168.35754533311
95,179,13152.083627786353
95,180,13149.876791534116
95,181,12172.816081474964
95,182,10746.67830801377
95,183,9513.396001725685
95,184,11162.94171393167
95,185,13108.579584417117
95,186,13221.059812174406
95,187,5818.667099276258
95,188,7598.3657231345
95,189,4436.1448059210725
95,190,4036.071403839362
95,191,7406.020555400306
95,192,12943.23930513853
95,193,12965.541082224041
95,194,13006.989007752316
95,195,11114.580962245293
95,196,5911.407425890833
95,197,3052.4173048065645
95,198,3037.954299832649
95,199,5748.614716075024
95,200,12985.21035700817
95,201,2862.494904460997
95,202,3932.9055698642564
96,0,9216.634413456488
96,1,9942.295648063006
96,2,10655.804565173117
96,3,11360.770527914221
96,4,11974.259592867858
96,5,13004.241646035889
96,6,10576.78766150484
96,7,8779.425603239535
96,8,8652.014300976623
96,9,10746.730134601357
96,10,8453.90330893319
96,11,10327.312461104724
96,12,10781.786206498902
96,13,10321.583715715142
96,14,10380.94127795593
96,15,10779.470420795817
96,16,10927.057019870923
96,17,10881.077266563647
96,18,10012.227609427551
96,19,10045.219663493854
96,20,10308.303465282665
96,21,10076.414125798974
96,22,10039.914910125448
96,23,9350.433515642382
96,24,11242.693772722885
96,25,8929.626676432119
96,26,8562.947056483947
96,27,8635.77896219382
96,28,8992.529782572627
96,29,6408.154356393506
96,30,12005.786406869458
96,31,12385.488399334534
96,32,12205.925358283585
96,33,6886.408976430774
96,34,11300.751336058178
96,35,12044.942147247402
96,36,11650.084534870679
96,37,4361.226085463635
96,38,6167.446766183776
96,39,5986.107903931078
96,40,8333.338428633186
96,41,2474.2072606662673
96,42,2461.580113898459
96,43,9454.312395054443
96,44,12327.414521141118
96,45,4440.895918027254
96,46,10969.003006832774
96,47,10646.815168701401
96,48,12183.894249164226
96,49,13313.186726645736
96,50,13321.085061655456
96,51,13777.995708233506
96,52,10726.18989578638
96,53,11454.970846482645
96,54,11999.65036398882
96,55,12008.004909200768
96,56,13334.47105222857
96,57,11260.521542663531
96,58,8984.24246467566
96,59,11524.568480671202
96,60,11601.04494881523
96,61,11925.38809489591
96,62,12619.379535471626
96,63,11716.812361171846
96,64,11300.53149475299
96,65,10771.226411336494
96,66,10750.232207988525
96,67,11789.41903935667
96,68,11117.57390113675
96,69,10975.542240234789
96,70,5428.602406361083
96,71,5724.853358313901
96,72,11221.62600939995
96,73,11435.240992713725
96,74,9506.084336395112
96,75,11319.31380899978
96,76,11927.228973276018
96,77,11176.986392414676
96,78,11395.590797481866
96,79,11557.56121240438
96,80,11692.341020046055
96,81,13938.098449373823
96,82,10607.55331658823
96,83,10635.080150607613
96,84,11315.507402009016
96,85,12055.057556137577
96,86,12472.91942208027
96,87,12091.844743427882
96,88,12260.395734895817
96,89,12870.602810579949
96,90,12911.235088998148
96,91,13233.101705668172
96,92,13262.522655184473
96,93,13563.044967975427
96,94,13502.219381847652
96,95,12828.253578491887
96,96,12936.997061769396
96,97,13077.29222229235
96,98,13563.927943196759
96,99,13672.597241955553
96,100,9361.912781878684
96,101,7698.000506224795
96,102,9501.107382255204
96,103,8713.007695632097
96,104,8237.588154318442
96,105,8507.35024520615
96,106,8575.141909949094
96,107,9178.299295339631
96,108,8675.734679381358
96,109,8176.641835374083
96,110,10090.192506827108
96,111,10301.875822738917
96,112,10113.967886394139
96,113,8239.510332352116
96,114,8766.260293143989
96,115,10040.61019433058
96,116,8760.119336567548
96,117,10289.770591858885
96,118,10200.29610655864
96,119,10113.291126445154
96,120,8090.899467052542
96,121,8430.960892384674
96,122,10037.405290094874
96,123,8934.159529897759
96,124,8890.808404644094
96,125,10581.499423666237
96,126,11960.380524914226
96,127,13480.398532998055
96,128,13750.092771801696
96,129,13867.869674001648
96,130,13612.964045554436
96,131,13479.527551378296
96,132,13228.337392020161
96,133,12817.419414949582
96,134,12493.3491269318
96,135,11195.883021161844
96,136,9593.17187981866
96,137,8521.184355416228
96,138,12610.93087816048
96,139,12879.88711431434
96,140,13051.38729366067
96,141,12122.984392428414
96,142,12316.342046052738
96,143,9038.780953091366
96,144,5878.985631401006
96,145,10795.88828298589
96,146,8172.025168930686
96,147,7986.215202503853
96,148,9087.80695301255
96,149,10195.352753304705
96,150,9031.719864119825
96,151,10041.575419748204
96,152,8688.119123254399
96,153,8174.201598952305
96,154,8128.983769809078
96,155,7369.843182993471
96,156,8004.464051492761
96,157,6151.118790260019
96,158,6286.87483745671
96,159,6986.5734078386495
96,160,6564.2648208137525
96,161,5004.880069491284
96,162,3927.232831033479
96,163,4643.7523981003
96,164,4235.348191327405
96,165,3964.2757945698954
96,166,4867.301145615789
96,167,4650.963959448183
96,168,2094.6559340523963
96,169,3280.924048315117
96,170,2774.0086865993712
96,171,5666.173179836997
96,172,8229.470159802604
96,173,7718.255149798277
96,174,4971.456764139342
96,175,6306.807765144277
96,176,6196.601649401271
96,177,2845.113829095319
96,178,10841.301677962363
96,179,1013.4836579794184
96,180,5227.258310590078
96,181,8366.13225845465
96,182,10511.689385247715
96,183,7292.339481394438
96,184,4750.135925732513
96,185,1220.3069437351248
96,186,3987.361077809641
96,187,11015.663593625197
96,188,12749.637566862937
96,189,13507.434607196892
96,190,12217.31727554315
96,191,9539.058878878852
96,192,5889.694766453836
96,193,907.8508710857888
96,194,5172.96633327675
96,195,9792.77586484733
96,196,13229.204550564935
96,197,13131.785680756602
96,198,13074.70983572934
96,199,10881.297159296924
96,200,8542.043990113145
96,201,12919.508456747722
96,202,13749.562107321033
97,0,12702.83714533256
97,1,12258.293729599704
97,2,11735.519285874961
97,3,11114.827026875302
97,4,10466.338306296799
97,5,9034.778181047157
97,6,11089.153205512337
97,7,8065.078080543704
97,8,8308.218156050829
97,9,8341.911905346078
97,10,10325.421508913218
97,11,7656.339278620059
97,12,8423.933424254219
97,13,7649.523346609985
97,14,7716.2010666058295
97,15,8413.225909130611
97,16,8855.05636827978
97,17,8693.415941669267
97,18,11835.752892750474
97,19,11873.5701905901
97,20,11754.444867545657
97,21,11830.980342046343
97,22,7522.538285339773
97,23,11679.879189776653
97,24,9578.124552071937
97,25,11322.869486732245
97,26,10692.5853810533
97,27,9004.197687772477
97,28,11393.422407496117
97,29,12388.720980233846
97,30,9091.464396108224
97,31,4603.36858859868
97,32,4414.044720935563
97,33,11014.471631362554
97,34,5305.176281924574
97,35,8599.36706199341
97,36,3905.1844553497112
97,37,11058.547769749968
97,38,12796.569127739562
97,39,11604.91466034915
97,40,12057.468535071857
97,41,11989.983106246471
97,42,11995.282258637068
97,43,9580.366378801882
97,44,3107.9240248533156
97,45,13420.927842965853
97,46,5227.023093337019
97,47,7901.581048005893
97,48,2911.926374086953
97,49,5858.407117773414
97,50,5847.963510856879
97,51,3482.5014767782673
97,52,7486.593702104577
97,53,5798.579853117663
97,54,5652.438442401743
97,55,5203.51266084738
97,56,5660.882666306489
97,57,7717.061729444692
97,58,8496.387814221674
97,59,7504.888453510212
97,60,7441.389763799173
97,61,7170.613829952758
97,62,8172.478683194102
97,63,7348.488832511523
97,64,7691.45245611614
97,65,8095.221542161034
97,66,7655.807644384476
97,67,7289.059087157144
97,68,7831.741975683982
97,69,7942.868986527972
97,70,10438.661799749287
97,71,10314.97700279851
97,72,7752.890165387238
97,73,7582.7630889465845
97,74,9392.494979019584
97,75,7675.686451033155
97,76,7165.364236235702
97,77,7791.506622871137
97,78,7614.857562975494
97,79,7485.982765021753
97,80,7373.303037710637
97,81,4862.186744868435
97,82,6923.689141967472
97,83,6886.064854449069
97,84,5893.522213747798
97,85,4624.555700579435
97,86,3784.9629935421262
97,87,4554.529795574397
97,88,4225.31939187415
97,89,2870.752712363016
97,90,2770.1694103600134
97,91,1925.9067332476693
97,92,1847.1680213476116
97,93,1224.6924603657123
97,94,1287.095927559308
97,95,7552.576218212531
97,96,3011.0898460927797
97,97,2739.8486221179314
97,98,1994.580094227231
97,99,1977.6508429477508
97,100,7990.5874208111645
97,101,9459.445639899464
97,102,9054.824862448826
97,103,7901.0649331124805
97,104,7504.970377356158
97,105,7682.82888798852
97,106,7749.15345274939
97,107,8530.84779354924
97,108,7857.3289975497455
97,109,7500.199447857449
97,110,10821.082828310658
97,111,10735.34659325766
97,112,10833.90140657342
97,113,7665.772723679223
97,114,8184.550126353434
97,115,10148.438679591507
97,116,9122.688323912713
97,117,10839.164203024504
97,118,10676.788174932739
97,119,11128.034763845568
97,120,7764.195544424723
97,121,7633.575279318911
97,122,10813.017475889195
97,123,9381.446320463176
97,124,9544.46139826549
97,125,11069.036650179863
97,126,9735.535058060137
97,127,7095.139070054054
97,128,6208.10968391386
97,129,5626.514792800339
97,130,3796.4785658071933
97,131,3830.9765945275735
97,132,4023.0536318305385
97,133,4492.567177876818
97,134,4907.149172752267
97,135,6527.316406625422
97,136,8216.46687812552
97,137,12282.135771841156
97,138,4612.3028506134015
97,139,4275.370958774086
97,140,4078.2633387766105
97,141,5251.04917077273
97,142,5000.785669446866
97,143,8630.262179736088
97,144,10955.267315182551
97,145,6871.134125404475
97,146,9364.780598310646
97,147,9510.694942656375
97,148,8588.65667375561
97,149,7518.609686721916
97,150,8639.531417121392
97,151,7676.048568881308
97,152,8938.815960134523
97,153,9364.570198926174
97,154,9399.388688289871
97,155,9975.53414860823
97,156,9498.879452415009
97,157,10791.444625705015
97,158,10707.151829331802
97,159,10247.108591651846
97,160,10529.96079252675
97,161,11451.308922289396
97,162,11983.960566703214
97,163,11639.158503693196
97,164,11840.082655148519
97,165,11967.288627328315
97,166,13348.00809976006
97,167,13373.810035123004
97,168,13397.888202040735
97,169,13452.226558861525
97,170,13444.372986422171
97,171,13218.879882122723
97,172,12417.738714562325
97,173,12630.661792091192
97,174,13334.098046693227
97,175,13078.48314800672
97,176,13104.902391589421
97,177,12534.980786496439
97,178,9797.876038075006
97,179,13288.264649641163
97,180,13094.79257270603
97,181,11955.278813156705
97,182,10401.215481061616
97,183,9913.415888056534
97,184,11499.205135799799
97,185,13235.675340771806
97,186,13223.792592645814
97,187,6212.6997612729665
97,188,7084.296458475149
97,189,3864.883178178864
97,190,4289.639410395381
97,191,7827.460780725734
97,192,12854.391066738735
97,193,13108.84859179127
97,194,12952.42648248218
97,195,10810.606373723613
97,196,5347.995806972739
97,197,2806.3991273387546
97,198,2843.5059637114887
97,199,6139.007966259234
97,200,12823.976552890934
97,201,2793.5816479538803
97,202,3590.957754277781
98,0,6390.124671842517
98,1,7224.831333458642
98,2,8072.764246275193
98,3,8941.800508234137
98,4,9729.301626927985
98,5,11148.826355009662
98,6,8096.769725060158
98,7,11316.529888879677
98,8,11231.05155200915
98,9,10459.443413633651
98,10,10055.251890969017
98,11,10993.103987992226
98,12,10402.433341992626
98,13,11002.208374740032
98,14,10947.016883109036
98,15,10414.725719103359
98,16,10085.785532162932
98,17,10209.430983231287
98,18,8079.654380498176
98,19,7806.5855782218205
98,20,8017.109152468056
98,21,8060.313482484632
98,22,11149.62264785899
98,23,8552.190341993251
98,24,9594.714028690094
98,25,9069.51312904609
98,26,9735.65933591433
98,27,10983.670975790594
98,28,8982.908325004457
98,29,7659.922783950292
98,30,10378.081403913253
98,31,12952.979505514542
98,32,12906.509830712614
98,33,7789.531492287049
98,34,12735.384264027123
98,35,10555.671536857679
98,36,12518.938358463825
98,37,6526.832708104566
98,38,3812.738115274523
98,39,8263.325267036844
98,40,6146.484129026561
98,41,4509.8248813923465
98,42,4493.209227973033
98,43,7753.8198421617935
98,44,12167.134292984427
98,45,2380.310800712226
98,46,12102.861409425204
98,47,9325.48773193206
98,48,12124.204491069911
98,49,12423.056071538746
98,50,12433.40502647259
98,51,13431.5676507664
98,52,12203.198630548099
98,53,10638.4161318866
98,54,13108.334924446355
98,55,11289.365213716093
98,56,12493.316173423966
98,57,10220.915808830156
98,58,8548.433356611373
98,59,10428.459023219408
98,60,10489.729524276765
98,61,10757.197992663658
98,62,11466.050190854947
98,63,10583.787349451834
98,64,10252.400147662665
98,65,9851.401226259142
98,66,9796.675427228245
98,67,10643.477363762699
98,68,10111.299214522262
98,69,10003.87892257265
98,70,6781.25451216829
98,71,6840.045408219268
98,72,10191.285072126571
98,73,10357.781819444856
98,74,9275.807593395946
98,75,10266.9435129991
98,76,10758.26847547937
98,77,10157.275641341455
98,78,10326.566401023676
98,79,10455.00702759503
98,80,10563.668686437904
98,81,13756.474942223407
98,82,11554.919284516243
98,83,11578.982003982015
98,84,12165.938362364333
98,85,12781.548949815537
98,86,13114.257704760728
98,87,12811.341040125591
98,88,12946.758095222856
98,89,13414.897039106507
98,90,13444.429971799434
98,91,13666.294251768213
98,92,13685.278167935854
98,93,13855.014392972946
98,94,13825.40896647823
98,95,12298.770731667802
98,96,13388.918581039043
98,97,13476.229243897158
98,98,13739.302066693328
98,99,13783.110278668928
98,100,11242.364621095923
98,101,10091.977324544652
98,102,8589.014967220619
98,103,9658.62400401599
98,104,10238.469940555056
98,105,9910.749355276306
98,106,9829.418390349932
98,107,9047.69805227228
98,108,9708.883654012028
98,109,10312.372116854629
98,110,8366.175826178162
98,111,7906.4020896929915
98,112,8318.183564112785
98,113,10601.972897293266
98,114,8508.371594838469
98,115,7876.399687968303
98,116,10259.123220506313
98,117,7974.675728159441
98,118,7876.686600095487
98,119,8834.717101329243
98,120,10453.481781453536
98,121,9698.341977557511
98,122,9403.468784981615
98,123,10168.301289315064
98,124,9293.385282052404
98,125,8112.806600414763
98,126,10797.910430607833
98,127,12473.832542305063
98,128,12844.413960060692
98,129,13042.728311280283
98,130,13337.580249441859
98,131,13286.427822707246
98,132,13168.414187287988
98,133,12941.851128787941
98,134,12746.37460767366
98,135,11888.548982690454
98,136,10751.109612145086
98,137,7654.644449259593
98,138,12798.318355223895
98,139,12955.85840465676
98,140,13050.93566046403
98,141,12493.385941554845
98,142,12616.923571478661
98,143,10330.938524249475
98,144,8013.055619801204
98,145,11594.276216282937
98,146,9694.716220931907
98,147,9558.441761355343
98,148,10366.48982332811
98,149,11168.73830915975
98,150,10325.810551375145
98,151,11058.72038299515
98,152,10074.65051702388
98,153,9696.446126064657
98,154,9663.788622440468
98,155,9104.548571216417
98,156,9571.635322958926
98,157,8210.839136035886
98,158,8309.802978164542
98,159,8822.329274985032
98,160,8512.94006715989
98,161,7383.4067561987895
98,162,6628.889109820385
98,163,7127.510888280488
98,164,6841.970027443094
98,165,6654.333926911118
98,166,5119.905267170357
98,167,5012.347569661074
98,168,4362.209529498513
98,169,4502.524370883537
98,170,4402.561024793082
98,171,5569.733796992948
98,172,7415.628214213646
98,173,7009.260689105931
98,174,5174.009391023844
98,175,5979.888427043529
98,176,5906.862091870257
98,177,5934.44195599668
98,178,8891.186117357545
98,179,2806.081078396138
98,180,2892.0828522525926
98,181,5967.571759927789
98,182,8419.476010737997
98,183,9726.97292946424
98,184,7594.44079159649
98,185,2658.3251715043093
98,186,2059.0763341708384
98,187,12510.840312999257
98,188,11441.23119597602
98,189,13088.528266931085
98,190,13179.069957583288
98,191,11452.428056322751
98,192,3478.065090502427
98,193,2969.61783659485
98,194,2866.467280902146
98,195,7610.277672017092
98,196,12370.966468659697
98,197,13404.592616021833
98,198,13406.08952226943
98,199,12363.592165752763
98,200,6340.830286559991
98,201,13485.21153645255
98,202,13803.09622197199
99,0,12312.257964141627
99,1,11887.86572796457
99,2,11397.811879226208
99,3,10826.273555713391
99,4,10240.487397141234
99,5,8987.639032287929
99,6,10924.642369537803
99,7,8133.4409142269415
99,8,8590.293471887775
99,9,6765.615993665237
99,10,11593.86564436525
99,11,5949.185759135872
99,12,6879.445085220565
99,13,5943.494079060219
99,14,6000.85973665946
99,15,6862.751664457472
99,16,7511.438254137584
99,17,7268.220243888108
99,18,12808.666417053248
99,19,12676.0863572193
99,20,12521.116654944613
99,21,12765.789602732406
99,22,5928.907138914065
99,23,12956.180650422239
99,24,8755.895131928639
99,25,12691.038200433679
99,26,12031.004798994485
99,27,9915.8153846742
99,28,12754.234767281798
99,29,13370.569763499449
99,30,8377.35381806747
99,31,2577.4142155851955
99,32,2457.829003410458
99,33,9840.037882163402
99,34,4043.221121657174
99,35,7871.21802446964
99,36,5699.518097131938
99,37,11607.42148407494
99,38,12298.171817906523
99,39,12404.610406612675
99,40,11365.596299937844
99,41,12276.516733661208
99,42,12279.71599394835
99,43,8990.17342266541
99,44,3930.9834914706557
99,45,13011.263884977892
99,46,6859.842785379431
99,47,7366.799699249757
99,48,3935.079861547004
99,49,5469.191178181807
99,50,5460.63000157178
99,51,4074.7984014617236
99,52,9062.413635550174
99,53,5495.4448650786735
99,54,7506.126526646727
99,55,5066.131711611125
99,56,5293.7436466668005
99,57,6757.78801925244
99,58,7331.651550910311
99,59,6668.446733405594
99,60,6647.054345191294
99,61,6591.485013381452
99,62,9514.647609421932
99,63,6621.73302709579
99,64,6746.226278965564
99,65,6974.175044020772
99,66,6695.119641938587
99,67,6609.115058937275
99,68,6816.4477396866105
99,69,6879.2567091972505
99,70,9598.349443132493
99,71,9419.266370233247
99,72,6775.733115550465
99,73,6698.916571088272
99,74,7946.100126318598
99,75,6738.8860192424945
99,76,6591.104826891498
99,77,6795.587362421099
99,78,6712.206273207202
99,79,6663.391079500898
99,80,6629.338564495543
99,81,6772.901302230099
99,82,5216.457489019177
99,83,5174.7302806590415
99,84,4079.6875726563203
99,85,2698.5711060386366
99,86,1801.5299449105237
99,87,2623.096882062916
99,88,2269.4249654520017
99,89,895.1548170420052
99,90,812.437259077407
99,91,774.7719529025951
99,92,846.0778302823635
99,93,2001.3726544193128
99,94,1708.4495861544942
99,95,9305.22470103019
99,96,1066.3680445510643
99,97,947.4848140455572
99,98,1817.2101480773458
99,99,2245.8057080519065
99,100,6838.939992544402
99,101,8649.664568794093
99,102,7953.190969720992
99,103,6559.9862212571325
99,104,6825.562649341696
99,105,6511.145021048801
99,106,6507.297920006831
99,107,7189.3394363629095
99,108,6538.16928808825
99,109,7013.875874171594
99,110,11828.92485581824
99,111,11008.941144195409
99,112,11803.3422673178
99,113,7579.676707375646
99,114,7042.080836341387
99,115,9914.592612813032
99,116,10440.233734913189
99,117,11354.35208986528
99,118,11093.624927032297
99,119,12360.403666261722
99,120,8101.878542384285
99,121,6451.962184636317
99,122,12226.179400010313
99,123,10775.874246451682
99,124,10947.60402513409
99,125,10888.50244733584
99,126,11169.545583387882
99,127,8439.429707895793
99,128,7427.1939246177935
99,129,6718.927635419798
99,130,3234.381409655902
99,131,2938.4247506717084
99,132,2652.0081876199024
99,133,2695.920267085359
99,134,2984.8535724558856
99,135,4683.670573266101
99,136,6674.602505736133
99,137,13423.031663417823
99,138,2763.792886883673
99,139,2592.8260471439057
99,140,2575.7193020076224
99,141,3315.771824264103
99,142,3077.4971920483194
99,143,7196.70256868396
99,144,10085.428732881614
99,145,5104.514822816328
99,146,8091.211457604496
99,147,8271.057933532185
99,148,7145.671290255525
99,149,5865.237609891397
99,150,7207.081397509542
99,151,6052.129442118425
99,152,7570.546726077789
99,153,8090.513300822483
99,154,8133.806615618583
99,155,8846.2473101822
99,156,8255.683432505783
99,157,9874.82483861631
99,158,9767.12117821777
99,159,9185.299930502719
99,160,9541.98220153805
99,161,10729.011710421957
99,162,11441.899272716657
99,163,10977.375315208888
99,164,11246.633401286117
99,165,11419.00972957959
99,166,14033.747768222636
99,167,14030.087430214164
99,168,13673.804210805225
99,169,13914.422980678442
99,170,13830.229758410356
99,171,14011.157287417991
99,172,13525.669969078304
99,173,13679.209721975556
99,174,14033.930986877147
99,175,13953.405523711745
99,176,13965.823811373599
99,177,12784.827727532294
99,178,9320.297698642056
99,179,13164.396319001244
99,180,12667.55815185757
99,181,11411.254886361934
99,182,9885.651678775022
99,183,10716.66248066919
99,184,11955.206539729814
99,185,13098.636764243529
99,186,12876.048493772078
99,187,7742.07738761029
99,188,6985.535213138506
99,189,4903.044157719436
99,190,6196.620027478168
99,191,9022.639789447472
99,192,12399.845211605856
99,193,13010.785864668822
99,194,12539.86934634129
99,195,10291.69134781413
99,196,5712.255157484532
99,197,4842.365544056129
99,198,4911.039258563924
99,199,7647.16086882436
99,200,13589.53935778728
99,201,796.7934149689576
99,202,5578.411424549179
100,0,12168.559462301175
100,1,12583.815992438673
100,2,12965.173222540723
100,3,13307.908227366735
100,4,13570.38423909642
100,5,13894.125358363282
100,6,12789.480855456091
100,7,3882.7956700907116
100,8,4138.800378768975
100,9,9458.598249774232
100,10,8242.52234906241
100,11,7574.951594837351
100,12,9630.577749003403
100,13,7545.2888891614675
100,14,7785.6647497454305
100,15,9605.969474065085
100,16,10458.464680134151
100,17,10162.044228184704
100,18,12985.762866723659
100,19,13104.910948764133
100,20,13274.586073361881
100,21,13060.604185810893
100,22,6587.789940718358
100,23,11861.069041544848
100,24,11937.770228322664
100,25,10714.718627580145
100,26,9099.73823381705
100,27,5998.290828806834
100,28,10914.921194322684
100,29,8449.432022894487
100,30,12528.885335243098
100,31,9303.355221599035
100,32,8950.37628082006
100,33,5755.797610213552
100,34,7031.943836720606
100,35,12343.723889703992
100,36,9450.632321621772
100,37,5475.804489847217
100,38,9470.47838094672
100,39,6377.229007263936
100,40,10643.44243065932
100,41,5772.896230248371
100,42,5777.538059373264
100,43,10653.980881351119
100,44,10900.395153267891
100,45,8476.363817874819
100,46,8822.382164355002
100,47,11005.285583076906
100,48,10681.352480840182
100,49,12554.839579417787
100,50,12558.18655662723
100,51,12320.620054598714
100,52,8856.310227290103
100,53,10944.924603961654
100,54,9887.135155702797
100,55,11281.057782897555
100,56,12503.218985031122
